"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"346.953K Weight"	"388.311K Weight"	"434.6K Weight"	"486.406K Weight"	"544.387K Weight"	"609.28K Weight"	"681.909K Weight"	"763.195K Weight"	"854.171K Weight"	"955.992K Weight"	"1069.95K Weight"	"1197.49K Weight"	"1340.24K Weight"	"1500K Weight"
441000	1197.49	60.1222	0.258874	0	6.08671	11.1273	15.3823	18.75	21.2566	23.6905	25.4906	27.1038	28.397	29.5944	30.7394	31.4571	32.2455	33.009
441500	854.171	77.5908	0.362925	0	6.08671	11.1273	15.3823	18.75	21.2566	23.6905	25.4906	27.1038	28.397	29.5944	30.7394	31.4571	32.2455	33.009
442000	346.953	143.017	0.893492	0	6.08672	11.1273	15.3823	18.7501	21.2566	23.6905	25.4906	27.1038	28.397	29.5944	30.7394	31.4571	32.2455	33.0091
442500	486.406	88.7537	0.637328	0	6.08671	11.1273	15.3823	18.75	21.2566	23.6905	25.4906	27.1038	28.397	29.5944	30.7394	31.4571	32.2455	33.0091
443000	310	146.104	1	0	6.08671	11.1273	15.3823	18.75	21.2566	23.6905	25.4906	27.1038	28.397	29.5944	30.7394	31.4571	32.2455	33.0091
443500	310	179.801	1	0	6.08672	11.1273	15.3823	18.7501	21.2566	23.6905	25.4907	27.1038	28.397	29.5944	30.7394	31.4571	32.2455	33.0091
444000	955.992	79.9522	0.324271	0	6.08673	11.1273	15.3823	18.7501	21.2566	23.6905	25.4907	27.1038	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
444500	1340.24	69.6591	0.231302	0	6.08673	11.1273	15.3823	18.7501	21.2566	23.6905	25.4907	27.1038	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
445000	434.6	142.972	0.7133	0	6.08672	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1038	28.397	29.5944	30.7395	31.4572	32.2455	33.0091
445500	854.171	92.1452	0.362925	0	6.08672	11.1273	15.3823	18.7501	21.2566	23.6905	25.4907	27.1038	28.397	29.5944	30.7395	31.4572	32.2455	33.0091
446000	388.311	103.704	0.798328	0	6.08672	11.1273	15.3823	18.7501	21.2566	23.6905	25.4907	27.1038	28.397	29.5944	30.7395	31.4572	32.2455	33.0091
446500	388.311	150.539	0.798328	0	6.08673	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1038	28.397	29.5944	30.7395	31.4572	32.2455	33.0091
447000	544.387	76.4916	0.569448	0	6.08673	11.1273	15.3823	18.7501	21.2565	23.6906	25.4907	27.1038	28.397	29.5944	30.7395	31.4572	32.2455	33.0091
447500	486.406	88.2458	0.637328	0	6.08673	11.1273	15.3823	18.7501	21.2565	23.6906	25.4907	27.1038	28.397	29.5944	30.7395	31.4572	32.2455	33.0091
448000	346.953	130.472	0.893492	0	6.08672	11.1273	15.3823	18.7501	21.2565	23.6905	25.4907	27.1038	28.397	29.5944	30.7395	31.4572	32.2455	33.0091
448500	310	136.764	1	0	6.08672	11.1273	15.3823	18.7501	21.2565	23.6906	25.4907	27.1038	28.397	29.5944	30.7395	31.4572	32.2455	33.0091
449000	434.6	150.363	0.7133	0	6.08673	11.1273	15.3823	18.7501	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
449500	486.406	132.941	0.637328	0	6.08673	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0092
450000	486.406	133.918	0.637328	0	6.08673	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0092
450500	388.311	115.998	0.798328	0	6.08674	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0092
451000	388.311	145.403	0.798328	0	6.08674	11.1273	15.3823	18.7501	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0092
451500	854.171	77.6324	0.362925	0	6.08675	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0092
452000	955.992	75.7625	0.324271	0	6.08675	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4573	32.2456	33.0092
452500	388.311	122.763	0.798328	0	6.08677	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4573	32.2456	33.0092
453000	310	148.342	1	0	6.08678	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4573	32.2456	33.0092
453500	681.909	50.3353	0.454606	0	6.0868	11.1274	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.3971	29.5945	30.7396	31.4573	32.2456	33.0092
454000	1500	79.9142	0.206667	0	6.0868	11.1273	15.3823	18.7501	21.2566	23.6906	25.4908	27.1039	28.3971	29.5945	30.7396	31.4573	32.2456	33.0092
454500	681.909	87.7145	0.454606	0	6.08679	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.3971	29.5945	30.7396	31.4573	32.2456	33.0092
455000	609.28	77.2799	0.508797	0	6.08679	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.3971	29.5945	30.7395	31.4573	32.2456	33.0092
455500	1069.95	85.949	0.289733	0	6.08679	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.3971	29.5945	30.7395	31.4573	32.2456	33.0092
456000	1500	44.9374	0.206667	0	6.08679	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.3971	29.5945	30.7395	31.4573	32.2456	33.0092
456500	1197.49	71.9434	0.258874	0	6.08679	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.3971	29.5945	30.7395	31.4573	32.2456	33.0092
457000	854.171	94.5577	0.362925	0	6.08679	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.3971	29.5945	30.7395	31.4573	32.2456	33.0092
457500	1500	55.6441	0.206667	0	6.08679	11.1273	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
458000	609.28	105.634	0.508797	0	6.08679	11.1273	15.3823	18.7501	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
458500	1500	106.304	0.206667	0	6.08679	11.1273	15.3823	18.7501	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
459000	486.406	149.263	0.637328	0	6.08681	11.1274	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
459500	1197.49	77.3367	0.258874	0	6.08682	11.1274	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.3971	29.5945	30.7395	31.4572	32.2456	33.0091
460000	681.909	90.3511	0.454606	0	6.0868	11.1274	15.3823	18.7501	21.2566	23.6906	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
460500	1500	63.235	0.206667	0	6.08681	11.1274	15.3823	18.7501	21.2566	23.6905	25.4907	27.1039	28.3971	29.5945	30.7395	31.4572	32.2456	33.0091
461000	681.909	96.0724	0.454606	0	6.08681	11.1274	15.3823	18.7501	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
461500	955.992	92.3698	0.324271	0	6.08681	11.1274	15.3823	18.7501	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
462000	681.909	73.4869	0.454606	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
462500	1069.95	57.2915	0.289733	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
463000	1500	74.4254	0.206667	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
463500	1500	47.9165	0.206667	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
464000	434.6	123.039	0.7133	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
464500	681.909	83.7796	0.454606	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
465000	486.406	84.7675	0.637328	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
465500	310	221.839	1	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
466000	434.6	127.765	0.7133	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
466500	1500	76.4317	0.206667	0	6.0868	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
467000	434.6	108.326	0.7133	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
467500	1069.95	70.1839	0.289733	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
468000	1197.49	75.0153	0.258874	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
468500	434.6	126.63	0.7133	0	6.08681	11.1274	15.3823	18.75	21.2566	23.6905	25.4907	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
469000	609.28	84.8937	0.508797	0	6.0868	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
469500	955.992	76.3922	0.324271	0	6.0868	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
470000	1069.95	68.9993	0.289733	0	6.0868	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
470500	544.387	99.2088	0.569448	0	6.0868	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
471000	681.909	99.8564	0.454606	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
471500	1500	66.8601	0.206667	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
472000	1340.24	68.3669	0.231302	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
472500	434.6	122.373	0.7133	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
473000	486.406	101.501	0.637328	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
473500	609.28	96.616	0.508797	0	6.0868	11.1273	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
474000	544.387	145.912	0.569448	0	6.0868	11.1273	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
474500	955.992	83.7243	0.324271	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
475000	854.171	95.2121	0.362925	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
475500	681.909	94.163	0.454606	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
476000	346.953	167.617	0.893492	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
476500	434.6	73.1687	0.7133	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
477000	854.171	62.8665	0.362925	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5944	30.7395	31.4572	32.2455	33.0091
477500	763.195	72.2042	0.406187	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
478000	544.387	112.343	0.569448	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
478500	854.171	61.2211	0.362925	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
479000	1197.49	60.247	0.258874	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
479500	1197.49	83.3936	0.258874	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
480000	1069.95	76.3444	0.289733	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.009
480500	544.387	95.9327	0.569448	0	6.0868	11.1273	15.3822	18.75	21.2565	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
481000	854.171	67.0608	0.362925	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
481500	1197.49	73.5287	0.258874	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
482000	388.311	125.364	0.798328	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
482500	763.195	72.3976	0.406187	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
483000	434.6	129.154	0.7133	0	6.08678	11.1273	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
483500	609.28	81.8374	0.508797	0	6.08678	11.1273	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
484000	486.406	94.2386	0.637328	0	6.08679	11.1273	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
484500	1069.95	95.0792	0.289733	0	6.08678	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
485000	310	216.373	1	0	6.08679	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
485500	486.406	110.748	0.637328	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
486000	1340.24	59.9693	0.231302	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
486500	310	151.864	1	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
487000	388.311	180.419	0.798328	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
487500	763.195	75.4259	0.406187	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
488000	1500	70.3786	0.206667	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
488500	1197.49	63.6494	0.258874	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
489000	388.311	167.396	0.798328	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
489500	1500	49.8796	0.206667	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
490000	310	180.818	1	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
490500	346.953	142.478	0.893492	0	6.08679	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
491000	854.171	79.0123	0.362925	0	6.08679	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
491500	1197.49	76.7432	0.258874	0	6.08679	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
492000	1069.95	57.2313	0.289733	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
492500	609.28	84.8296	0.508797	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
493000	310	183.243	1	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
493500	544.387	60.5963	0.569448	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
494000	388.311	138.489	0.798328	0	6.0868	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
494500	544.387	128.625	0.569448	0	6.0868	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
495000	1340.24	95.8001	0.231302	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
495500	763.195	57.483	0.406187	0	6.0868	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
496000	1069.95	83.3437	0.289733	0	6.0868	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
496500	1197.49	74.7679	0.258874	0	6.0868	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
497000	388.311	131.244	0.798328	0	6.0868	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
497500	1500	71.2693	0.206667	0	6.0868	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
498000	955.992	94.8614	0.324271	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
498500	544.387	119.957	0.569448	0	6.08681	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
499000	609.28	71.6082	0.508797	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
499500	434.6	107.028	0.7133	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
500000	434.6	118.594	0.7133	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
500500	763.195	61.0468	0.406187	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
501000	1197.49	74.3376	0.258874	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
501500	1500	57.8212	0.206667	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
502000	544.387	98.659	0.569448	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
502500	763.195	81.2687	0.406187	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
503000	763.195	68.7299	0.406187	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
503500	763.195	76.4192	0.406187	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
504000	434.6	88.487	0.7133	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
504500	310	146.406	1	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
505000	346.953	134.046	0.893492	0	6.08682	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
505500	1340.24	62.1567	0.231302	0	6.08682	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
506000	1069.95	85.2518	0.289733	0	6.08681	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
506500	1340.24	63.1891	0.231302	0	6.08681	11.1274	15.3822	18.7499	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
507000	486.406	97.9585	0.637328	0	6.08682	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
507500	434.6	139.727	0.7133	0	6.08681	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5944	30.7394	31.4572	32.2455	33.0091
508000	1500	65.0879	0.206667	0	6.08682	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
508500	388.311	136.555	0.798328	0	6.08682	11.1274	15.3822	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7394	31.4572	32.2455	33.0091
509000	310	127.294	1	0	6.08683	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
509500	434.6	129.417	0.7133	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
510000	346.953	124.336	0.893492	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
510500	434.6	149.867	0.7133	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
511000	434.6	109.339	0.7133	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
511500	346.953	168.39	0.893492	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
512000	388.311	90.5202	0.798328	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
512500	486.406	77.6799	0.637328	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2455	33.0091
513000	681.909	99.8882	0.454606	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
513500	1069.95	73.0202	0.289733	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
514000	1500	77.3284	0.206667	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
514500	310	210.274	1	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
515000	388.311	143.072	0.798328	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
515500	310	169.47	1	0	6.08685	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
516000	681.909	95.6829	0.454606	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
516500	854.171	78.5533	0.362925	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
517000	486.406	90.7259	0.637328	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
517500	681.909	91.072	0.454606	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
518000	1197.49	126.67	0.258874	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
518500	1500	81.6001	0.206667	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
519000	346.953	134.342	0.893492	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
519500	681.909	110.237	0.454606	0	6.08684	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
